;CO;NO;NO2;NOX;O3;PM10;PM2.5;PRS;RAINF;RH;SO2;SR;TOUT;WSR;WDR
44;1.18;2.9;17.3;20.3;26.0;64.0;8.8;720.8;0.0;23.0;4.8;0.0;9.86;9.6;41.0
45;1.25;2.6;16.0;18.7;27.0;51.0;8.45;721.4;0.0;22.0;5.3;0.0;9.35;8.9;55.0
46;1.2;2.5;14.2;16.8;29.0;52.0;8.07;721.8;0.0;21.0;5.0;0.0;8.93;7.6;53.0
47;1.22;2.5;20.1;22.7;23.0;44.0;7.63;722.0;0.0;21.0;4.5;0.0;8.58;6.0;24.0
48;1.2;2.5;12.7;15.4;29.0;40.0;7.72;722.0;0.0;25.0;4.8;0.0;8.6;8.6;45.0
49;1.11;2.3;6.5;9.1;33.0;42.0;6.14;721.8;0.0;27.0;3.2;0.001;8.09;9.9;115.0
50;1.1;2.4;6.2;8.8;33.0;32.0;5.72;721.6;0.0;28.0;3.0;0.001;7.63;9.9;101.0
51;1.07;2.3;3.9;6.5;36.0;34.0;5.01;721.5;0.0;28.0;3.0;0.0;6.95;10.0;100.0
52;1.05;2.3;3.2;5.7;37.0;33.0;4.22;721.2;0.0;27.0;2.9;0.001;6.75;10.2;111.0
53;1.05;2.3;3.5;6.0;37.0;29.0;4.34;720.8;0.0;28.0;2.9;0.001;6.38;10.7;104.0
54;1.07;2.3;5.0;7.6;35.0;28.0;4.22;720.9;0.0;28.0;;0.001;6.21;8.6;97.0
55;1.11;2.5;10.7;13.4;30.0;28.0;4.69;721.3;0.0;28.0;;0.0;6.22;5.7;81.0
56;1.31;8.4;25.2;33.8;14.0;31.0;6.24;721.7;0.0;31.0;3.1;0.007;5.63;4.3;95.0
57;1.41;17.1;27.4;44.8;15.0;39.0;9.98;721.9;0.0;27.0;3.4;0.034;7.91;4.6;40.0
58;1.28;9.7;18.0;28.1;25.0;59.0;7.34;722.3;0.0;25.0;3.0;0.111;8.7;7.0;94.0
59;1.32;12.3;19.2;31.8;27.0;44.0;10.33;722.1;0.0;24.0;4.0;0.482;9.5;7.7;53.0
60;1.24;9.0;14.9;24.2;33.0;47.0;11.31;721.5;0.0;23.0;4.5;0.609;10.31;9.1;45.0
61;1.21;7.7;13.3;21.3;36.0;56.0;11.41;720.4;0.0;23.0;5.0;0.672;11.47;10.1;48.0
62;1.22;6.8;12.2;19.2;38.0;53.0;10.03;719.1;0.0;23.0;4.0;0.662;12.87;11.3;35.0
63;1.23;5.7;11.2;17.1;40.0;56.0;9.03;718.2;0.0;22.0;3.4;0.582;13.83;13.1;45.0
64;1.24;4.8;11.2;16.3;41.0;55.0;8.91;717.7;0.0;22.0;3.2;0.252;14.35;12.7;56.0
65;1.25;4.8;13.2;18.2;37.0;52.0;8.1;717.9;0.0;21.0;3.0;0.053;14.32;12.1;60.0
66;1.25;3.7;14.9;18.8;33.0;52.0;6.95;717.8;0.0;22.0;3.0;0.019;13.33;11.1;62.0
67;1.32;3.5;21.7;25.4;25.0;49.0;8.04;717.9;0.0;23.0;;0.001;12.29;9.6;70.0
68;1.3;3.1;21.8;25.2;23.0;45.0;7.68;718.2;0.0;23.0;;0.0;11.59;7.7;82.0
69;1.18;2.9;12.3;15.4;32.0;35.0;6.09;718.2;0.0;23.0;2.9;0.0;11.09;8.7;102.0
70;1.12;2.5;8.0;10.8;35.0;35.0;5.35;718.1;0.0;24.0;2.9;0.0;10.56;8.5;106.0
71;1.1;2.4;6.2;8.8;36.0;32.0;4.72;717.5;0.0;24.0;;0.0;10.49;9.8;113.0
72;1.13;2.5;10.2;12.8;32.0;28.0;11.1;717.2;0.0;25.0;3.0;0.0;10.07;8.4;82.0
73;1.19;3.0;25.1;28.3;16.0;40.0;26.81;716.8;0.0;29.0;4.3;0.0;8.74;4.2;319.0
74;1.25;2.5;23.3;26.0;16.0;48.0;11.8;716.4;0.0;33.0;3.4;0.001;7.76;3.3;255.0
75;1.3;2.6;16.9;19.7;20.0;46.0;11.08;715.9;0.0;35.0;3.4;0.001;7.23;3.1;267.0
76;1.28;2.8;23.9;26.8;15.0;47.0;13.76;715.9;0.0;38.0;3.5;0.001;7.33;4.6;322.0
77;2.18;23.9;39.3;63.4;4.0;52.0;31.75;716.1;0.0;42.0;7.1;0.001;6.47;2.8;321.0
78;1.51;10.8;31.0;42.0;8.0;70.0;25.44;716.2;0.0;40.0;6.9;0.001;6.3;3.7;306.0
79;1.37;7.6;31.2;39.0;4.0;63.0;19.08;716.0;0.0;39.0;5.5;0.001;6.07;2.5;247.0
80;1.67;37.1;34.4;71.7;4.0;57.0;24.65;715.7;0.0;40.0;5.7;0.007;6.27;2.6;12.0
81;1.76;30.4;33.0;63.6;9.0;88.0;28.98;716.2;0.0;34.0;9.7;0.038;9.25;3.8;286.0
82;1.76;35.3;35.5;70.9;11.0;86.0;29.27;716.2;0.0;29.0;7.7;0.114;11.46;4.6;150.0
83;1.71;30.7;34.4;65.3;18.0;88.0;30.51;716.0;0.0;25.0;6.9;0.448;13.52;4.5;25.0
84;1.66;21.9;35.3;57.3;25.0;93.0;32.85;715.1;0.0;21.0;6.3;0.577;15.23;5.4;78.0
85;1.85;29.6;45.1;74.9;24.0;86.0;47.84;714.1;0.0;21.0;9.9;0.638;16.84;6.2;77.0
86;1.81;18.8;41.8;60.8;32.0;101.0;48.51;713.1;0.0;21.0;7.4;0.634;18.63;5.6;81.0
87;1.78;13.4;41.4;55.0;40.0;95.0;52.73;712.3;0.0;19.0;6.7;0.553;20.0;6.7;64.0
88;1.72;8.8;36.8;45.9;47.0;97.0;45.07;712.0;0.0;20.0;6.0;0.248;20.81;8.3;52.0
89;1.67;6.1;33.3;39.5;44.0;101.0;32.44;711.9;0.0;21.0;5.3;0.058;20.92;7.8;68.0
90;1.76;4.7;40.2;45.1;31.0;92.0;23.75;711.9;0.0;25.0;5.0;0.021;19.68;5.7;68.0
91;1.77;4.0;42.1;46.3;26.0;83.0;22.91;712.1;0.0;28.0;4.7;0.001;18.05;5.3;61.0
92;2.14;18.0;63.6;81.8;4.0;74.0;28.61;712.5;0.0;32.0;5.3;0.0;16.01;3.1;279.0
93;2.39;46.1;66.7;113.0;3.0;86.0;32.95;712.6;0.0;35.0;5.8;0.001;14.99;3.5;240.0
94;2.6;62.9;62.2;125.4;4.0;96.0;40.6;712.6;0.0;39.0;6.5;0.001;14.23;3.5;236.0
95;2.58;62.1;62.6;124.9;4.0;107.0;63.24;712.5;0.0;39.0;7.4;0.001;13.66;4.5;216.0
96;2.55;72.5;63.1;135.9;5.0;152.0;71.33;712.4;0.0;41.0;8.0;0.0;12.83;2.9;204.0
97;2.26;51.9;60.6;112.7;4.0;173.0;69.22;712.1;0.0;41.0;7.6;0.001;12.58;3.4;241.0
98;;;;;;;;;;;;0.0;;;
99;1.97;30.2;55.5;85.9;4.0;178.0;76.24;711.2;0.0;38.0;11.8;0.0;12.59;4.0;231.0
100;1.64;9.5;47.7;57.4;5.0;165.0;58.59;710.9;0.0;35.0;13.5;0.001;13.25;6.6;209.0
101;1.41;3.5;35.7;39.4;10.0;142.0;34.72;710.7;0.0;32.0;9.3;0.0;13.46;4.0;332.0
102;1.45;12.5;37.8;50.6;8.0;93.0;32.07;710.7;0.0;32.0;7.5;0.0;12.92;6.4;243.0
103;1.35;5.2;33.4;38.8;11.0;98.0;20.5;710.8;0.0;27.0;6.5;0.0;14.14;6.4;234.0
104;1.57;18.5;38.7;57.5;5.0;67.0;19.72;710.8;0.0;26.0;6.0;0.007;14.07;5.4;236.0
105;1.76;34.0;38.1;72.3;8.0;79.0;19.6;710.9;0.0;21.0;5.9;0.033;17.1;4.8;249.0
106;1.7;30.9;37.4;68.4;11.0;78.0;17.58;711.2;0.0;18.0;5.3;0.117;20.14;5.7;208.0
107;1.61;21.7;34.3;56.2;18.0;84.0;15.11;711.1;0.0;13.0;5.0;0.502;22.91;5.7;189.0
108;1.41;12.2;24.9;37.3;32.0;75.0;12.83;710.7;0.0;9.0;4.7;0.626;25.41;4.5;25.0
109;1.55;20.1;41.9;62.2;32.0;64.0;19.99;709.9;0.0;8.0;19.8;0.685;26.76;5.1;61.0
110;1.47;8.9;27.6;36.7;48.0;70.0;16.82;709.0;0.0;9.0;6.1;0.677;26.83;9.4;68.0
111;1.39;4.9;17.8;22.9;58.0;64.0;12.95;708.4;0.0;9.0;3.7;0.591;27.34;10.1;63.0
112;1.43;4.3;19.2;23.7;64.0;56.0;15.96;708.0;0.0;10.0;4.1;0.263;27.29;12.1;58.0
113;1.41;3.4;19.3;22.8;68.0;69.0;17.56;708.0;0.0;12.0;8.0;0.053;26.51;12.8;71.0
114;1.56;2.8;29.1;32.0;62.0;63.0;23.24;708.4;0.0;17.0;7.8;0.021;24.57;9.6;80.0
115;1.83;4.7;45.0;49.9;34.0;72.0;20.59;708.7;0.0;21.0;5.7;0.001;22.77;6.0;89.0
116;1.66;5.4;36.1;41.7;29.0;66.0;16.5;709.1;0.0;23.0;4.6;0.0;21.27;3.7;73.0
117;1.64;2.8;36.9;39.8;24.0;57.0;17.01;709.6;0.0;26.0;4.4;0.0;19.77;2.9;301.0
118;1.66;2.6;37.8;40.6;25.0;53.0;20.07;709.5;0.0;28.0;4.4;0.0;18.74;3.3;243.0
119;1.86;6.7;46.4;53.3;15.0;58.0;25.49;709.6;0.0;32.0;5.2;0.0;17.33;4.0;224.0
120;1.63;3.1;41.1;44.4;21.0;67.0;27.23;709.7;0.0;31.0;5.3;0.001;17.4;6.8;220.0
121;1.52;2.7;42.3;45.2;19.0;84.0;26.93;709.5;0.0;30.0;7.0;0.001;17.11;8.2;216.0
122;1.46;2.4;38.6;41.1;21.0;82.0;25.97;709.4;0.0;30.0;7.4;0.0;16.59;4.5;199.0
123;1.47;2.4;38.4;40.9;17.0;75.0;26.01;709.4;0.0;33.0;6.7;0.0;15.55;3.8;262.0
124;1.39;;31.3;33.8;24.0;76.0;26.44;709.4;0.0;32.0;9.5;0.0;15.26;4.4;250.0
125;1.41;2.5;38.6;41.2;16.0;71.0;29.23;709.5;0.0;32.0;7.6;0.0;14.84;3.9;263.0
126;1.33;2.4;34.3;36.9;18.0;98.0;25.53;709.6;0.0;29.0;7.4;0.0;15.06;5.0;225.0
127;1.38;4.5;35.6;40.3;16.0;97.0;20.81;709.9;0.0;28.0;8.2;0.0;15.06;4.3;291.0
128;1.7;30.0;45.1;75.3;6.0;72.0;21.51;710.2;0.0;29.0;7.9;0.007;14.41;3.3;266.0
129;2.14;63.3;47.6;111.1;7.0;82.0;28.25;710.6;0.0;25.0;7.4;0.034;16.8;5.8;253.0
130;2.39;70.7;54.1;125.1;9.0;121.0;43.48;711.3;0.0;23.0;8.3;0.126;19.84;4.2;267.0
131;1.68;19.5;40.7;60.4;23.0;152.0;22.17;711.4;0.0;17.0;8.6;0.49;22.87;5.4;214.0
132;1.53;10.8;32.2;43.2;42.0;93.0;21.05;711.1;0.0;14.0;7.3;0.619;25.53;4.5;8.0
133;1.79;8.7;35.2;44.1;58.0;85.0;33.11;710.7;0.0;13.0;6.8;0.681;26.09;5.3;42.0
134;1.99;9.7;48.0;57.9;63.0;88.0;45.11;710.0;0.0;12.0;11.4;0.648;27.28;6.2;56.0
135;1.81;5.2;41.0;46.4;88.0;109.0;55.84;709.7;0.0;12.0;10.9;0.573;27.53;7.3;96.0
136;1.6;3.7;29.7;33.5;90.0;113.0;33.36;709.6;0.0;10.0;8.5;0.264;27.75;8.2;103.0
137;1.49;2.8;24.2;27.2;86.0;83.0;26.04;709.8;0.0;10.0;5.7;0.059;27.41;7.9;105.0
138;1.83;5.8;50.7;56.6;45.0;84.0;25.43;710.1;0.0;13.0;6.1;0.023;25.31;3.6;162.0
139;2.33;14.1;71.8;86.0;28.0;77.0;28.21;710.6;0.0;19.0;8.2;0.002;23.32;4.7;107.0
140;1.91;3.2;49.3;52.7;46.0;80.0;27.91;711.1;0.0;24.0;7.9;0.0;22.59;4.5;87.0
141;1.69;3.8;33.4;37.3;38.0;71.0;21.6;711.8;0.0;30.0;5.4;0.0;21.03;3.1;117.0
142;1.84;10.5;43.4;54.1;23.0;57.0;25.4;712.3;0.0;33.0;5.3;0.0;19.9;3.5;288.0
143;2.55;50.1;65.0;115.2;1.0;67.0;48.14;712.6;0.0;38.0;6.1;0.0;18.72;3.2;279.0
144;2.34;30.1;62.8;93.0;2.0;118.0;43.41;712.7;0.0;41.0;6.0;0.0;18.3;3.1;270.0
145;1.92;3.9;43.1;47.2;13.0;102.0;29.75;712.8;0.0;44.0;5.4;0.0;17.78;5.9;312.0
146;1.63;2.4;18.1;20.7;29.0;71.0;20.13;713.1;0.0;53.0;4.8;0.0;17.01;6.6;8.0
147;1.44;2.4;14.0;16.6;32.0;60.0;18.65;713.0;0.0;54.0;4.4;0.0;16.17;8.1;9.0
148;1.33;;10.6;13.2;35.0;57.0;15.44;713.0;0.0;52.0;4.0;0.0;15.19;10.0;41.0
149;1.6;2.7;23.7;26.6;19.0;57.0;23.01;713.2;0.0;58.0;7.2;0.0;13.83;9.1;78.0
150;1.47;2.5;17.1;19.8;23.0;115.0;20.48;713.3;0.0;60.0;4.6;0.0;13.25;9.0;50.0
151;1.4;4.0;21.7;25.9;17.0;98.0;19.19;713.7;0.0;65.0;5.8;0.0;12.31;8.4;56.0
152;1.5;6.1;25.9;32.1;11.0;72.0;18.86;714.2;0.0;62.0;6.9;0.003;11.9;8.1;58.0
153;1.67;12.4;31.5;44.1;6.0;69.0;21.18;714.7;0.0;60.0;6.2;0.021;11.63;8.0;58.0
154;1.64;23.6;30.9;54.7;5.0;84.0;32.8;715.2;0.0;73.0;8.2;0.051;10.62;7.4;65.0
155;1.8;26.8;29.9;56.8;6.0;89.0;36.03;715.3;0.0;77.0;10.8;0.115;10.53;3.9;78.0
156;1.86;26.7;28.7;55.6;10.0;74.0;39.07;714.7;0.0;73.0;10.2;0.247;12.16;4.0;
157;1.84;24.7;28.1;52.9;13.0;78.0;45.6;714.0;0.0;69.0;8.2;0.345;13.28;6.8;71.0
158;1.94;30.9;32.9;64.0;9.0;76.0;49.15;713.0;0.0;68.0;9.7;0.215;12.95;9.0;65.0
159;1.84;32.7;32.0;65.0;10.0;86.0;45.11;712.3;0.0;66.0;14.5;0.263;12.9;8.8;64.0
160;2.0;35.1;36.5;71.8;11.0;90.0;49.68;711.9;0.0;65.0;13.4;0.266;13.61;8.7;59.0
161;1.99;31.4;38.7;70.3;9.0;111.0;54.0;711.7;0.0;67.0;12.6;0.157;13.64;8.4;68.0
162;1.97;26.7;38.5;65.4;4.0;117.0;47.98;711.8;0.0;72.0;10.4;0.029;12.63;7.6;72.0
163;1.92;13.2;34.2;47.6;3.0;97.0;36.14;711.9;0.0;76.0;5.9;0.001;11.73;6.6;75.0
164;1.95;19.0;30.7;49.9;2.0;77.0;37.43;712.2;0.0;75.0;4.9;0.0;11.38;5.6;74.0
165;1.84;12.1;29.8;42.1;3.0;79.0;38.28;712.4;0.0;77.0;4.5;0.0;11.2;4.1;39.0
166;1.81;14.6;30.1;44.9;2.0;81.0;36.56;712.4;0.0;76.0;4.3;0.0;11.43;3.0;35.0
167;1.75;7.4;29.0;36.6;3.0;72.0;35.8;712.2;0.0;74.0;4.1;0.0;11.74;3.5;54.0
168;1.65;2.8;24.2;27.2;6.0;77.0;36.43;712.0;0.0;72.0;4.0;0.0;11.68;3.8;80.0
169;1.62;2.9;24.5;27.5;5.0;67.0;32.53;711.6;0.0;72.0;3.7;0.0;11.44;3.5;33.0
170;1.66;7.4;26.8;34.4;2.0;70.0;32.91;711.4;0.0;73.0;3.7;0.0;11.21;3.1;57.0
171;1.68;12.9;27.9;41.0;2.0;70.0;36.15;711.0;0.0;73.0;4.0;0.0;11.45;2.3;75.0
172;1.75;17.8;28.7;46.7;2.0;76.0;39.7;710.6;0.0;72.0;4.1;0.0;11.39;2.1;343.0
173;1.76;18.8;27.2;46.2;;86.0;38.55;710.6;0.0;74.0;3.8;0.0;10.92;2.2;149.0
174;1.79;21.2;25.1;46.5;;80.0;35.92;710.8;0.0;75.0;3.8;0.0;10.94;2.9;173.0
175;1.92;25.8;28.0;53.9;;68.0;51.97;711.1;0.0;76.0;3.7;0.0;11.27;2.9;220.0
176;2.12;45.6;27.3;73.1;;95.0;56.34;711.5;0.0;79.0;3.8;0.01;10.77;2.8;208.0
177;2.23;53.4;28.9;82.5;3.0;102.0;59.72;712.0;0.0;76.0;3.9;0.083;12.48;2.0;212.0
178;2.05;29.9;32.0;62.1;8.0;111.0;67.67;712.4;0.0;70.0;4.0;0.213;14.32;2.8;337.0
179;2.19;30.2;40.8;71.2;13.0;119.0;72.51;712.5;0.0;61.0;4.5;0.339;16.49;3.9;35.0
180;2.46;34.6;57.4;92.1;22.0;139.0;81.15;712.0;0.0;53.0;5.2;0.546;18.88;3.9;14.0
181;2.36;21.7;55.7;77.5;30.0;156.0;79.04;711.2;0.0;49.0;5.8;0.566;20.05;6.1;95.0
182;2.44;13.6;55.3;69.1;39.0;154.0;70.36;710.3;0.0;46.0;7.2;0.372;21.3;6.1;73.0
183;2.34;10.3;50.0;60.5;43.0;138.0;68.48;709.8;0.0;46.0;6.4;0.35;22.33;5.1;59.0
184;2.15;5.7;39.0;44.9;46.0;142.0;47.69;709.7;0.0;47.0;5.7;0.165;22.38;6.3;66.0
185;2.17;4.2;42.7;47.1;54.0;116.0;44.99;710.0;0.0;49.0;5.1;0.106;21.89;6.1;56.0
186;2.18;3.5;61.7;65.4;50.0;122.0;50.97;710.5;0.0;49.0;8.1;0.046;21.67;3.7;333.0
187;2.27;3.5;61.4;65.1;36.0;131.0;49.51;711.1;0.0;54.0;7.0;0.001;20.12;2.4;272.0
188;2.55;2.8;67.3;70.3;20.0;126.0;62.85;711.6;0.0;58.0;6.1;0.0;19.07;1.8;261.0
189;2.69;5.9;70.6;76.8;5.0;132.0;60.44;712.1;0.0;62.0;5.2;0.0;18.24;2.0;302.0
190;2.67;14.3;58.3;72.8;2.0;122.0;66.73;712.4;0.0;70.0;4.6;0.0;17.17;2.0;258.0
191;2.97;37.8;59.8;97.8;2.0;125.0;73.33;712.7;0.0;74.0;4.5;0.0;16.46;2.5;250.0
192;3.44;44.6;66.7;111.4;3.0;139.0;82.86;712.7;0.0;70.0;4.5;0.0;16.32;2.1;79.0
193;3.52;60.4;67.3;127.9;4.0;172.0;107.22;712.7;0.0;68.0;5.2;0.0;15.78;2.0;247.0
194;2.95;35.3;62.3;97.7;3.0;175.0;91.03;712.8;0.0;66.0;6.3;0.0;15.7;1.9;298.0
195;2.99;53.5;60.4;114.1;4.0;152.0;99.03;712.7;0.0;64.0;7.1;0.0;15.18;2.0;265.0
196;2.86;50.5;56.7;107.5;3.0;166.0;97.36;712.7;0.0;64.0;8.3;0.0;14.58;2.0;248.0
197;2.36;26.5;50.1;76.9;3.0;182.0;78.77;712.8;0.0;62.0;9.3;0.0;14.24;1.9;322.0
198;2.25;24.5;47.1;71.8;3.0;141.0;72.65;712.9;0.0;61.0;10.2;0.0;14.16;2.4;257.0
199;1.91;10.8;40.0;51.0;4.0;135.0;49.61;713.2;0.0;52.0;17.5;0.0;14.63;3.5;267.0
200;2.05;31.1;39.4;70.7;4.0;98.0;50.57;713.6;0.0;49.0;17.3;0.007;14.43;2.6;232.0
201;2.23;47.9;39.2;87.4;5.0;120.0;49.48;714.2;0.0;45.0;13.7;0.045;16.69;2.1;321.0
202;2.0;33.6;40.9;74.7;11.0;121.0;42.95;714.8;0.0;34.0;17.8;0.147;21.02;2.4;21.0
203;1.97;13.5;35.1;48.8;30.0;100.0;53.85;715.2;0.0;36.0;17.7;0.447;22.65;3.7;33.0
204;2.63;8.7;39.1;48.0;54.0;110.0;82.52;715.2;0.0;40.0;13.7;0.559;23.11;6.4;28.0
205;1.8;5.6;24.0;29.8;62.0;148.0;40.23;715.0;0.0;35.0;11.9;0.63;24.25;8.9;40.0
206;1.77;4.1;19.2;23.5;70.0;93.0;35.62;714.6;0.0;46.0;11.4;0.614;24.78;9.0;56.0
207;1.69;3.4;14.9;18.4;68.0;97.0;33.03;714.4;0.0;50.0;10.2;0.535;25.51;8.0;82.0
208;1.64;3.6;13.8;17.6;50.0;81.0;25.83;714.6;0.0;47.0;10.0;0.219;25.08;10.3;42.0
209;1.59;5.2;14.6;20.0;38.0;70.0;18.69;715.2;0.0;43.0;7.5;0.088;24.04;11.8;24.0
210;1.65;3.1;15.3;18.6;29.0;68.0;22.29;716.1;0.0;59.0;6.2;0.028;21.84;9.2;52.0
211;1.66;2.7;15.8;18.6;27.0;72.0;18.64;717.0;0.0;55.0;7.3;0.001;20.82;8.1;29.0
212;1.66;2.8;17.9;20.9;24.0;57.0;17.14;718.0;0.0;57.0;6.0;0.0;20.02;6.9;40.0
213;1.7;2.8;14.5;17.5;28.0;55.0;16.83;718.8;0.0;59.0;5.2;0.0;19.19;5.8;44.0
214;1.59;2.5;10.0;12.8;33.0;50.0;15.52;719.5;0.0;64.0;4.9;0.0;18.51;8.9;33.0
215;1.58;2.4;8.9;11.6;38.0;45.0;14.84;719.7;0.0;55.0;5.4;0.0;18.43;6.9;31.0
216;1.29;2.4;9.3;11.9;33.0;58.0;11.18;720.1;0.0;33.0;5.4;0.0;17.66;9.9;35.0
217;1.28;;9.8;12.3;29.0;85.0;10.38;720.3;0.0;31.0;4.6;0.0;16.49;8.8;56.0
218;1.42;2.3;8.2;10.7;28.0;71.0;10.86;720.2;0.0;32.0;4.1;0.0;15.5;9.0;34.0
219;1.38;2.3;7.4;9.9;28.0;87.0;13.92;720.3;0.0;34.0;3.6;0.0;14.25;9.4;52.0
220;1.48;;9.2;11.7;25.0;132.0;11.37;720.4;0.0;34.0;4.1;0.0;13.5;10.1;56.0
221;1.42;;8.2;10.7;25.0;76.0;9.95;721.1;0.0;35.0;4.6;0.0;12.72;8.5;48.0
222;1.4;;10.8;13.3;22.0;71.0;8.9;721.6;0.0;39.0;5.0;0.0;11.84;8.9;45.0
223;1.32;3.4;18.8;22.4;14.0;61.0;9.11;722.3;0.0;43.0;5.7;0.0;11.08;10.5;75.0
224;1.35;4.5;20.7;25.4;11.0;57.0;8.13;722.8;0.0;44.0;5.2;0.004;10.59;8.3;69.0
